,section,section_short,subsection,qID,question,doc_type,model,colour,mean_answer_given,std_answer_given
2820,5. Test method exposure scheme and endpoints,5. Exposure & endpoints,5.5 Endpoint-specific controls/mechanistic control compounds (MCC),38,"MCC are chemicals/manipulations that show biologically plausible changes of the endpoint. List such controls (up to 10), indicate why you consider them as MCC, and describe expected data on such controls. Highlight the compounds to be used for testing day-to-day test performance, i.e. for setting acceptance criteria (AC). If available, indicate MCC that each increase or decrease the activity of the relevant pathway. Do pathway inhibitions or activations correlate with the test method response?",readme,gpt-4o-mini_temp0,yellow,0.0,0.0
2821,5. Test method exposure scheme and endpoints,5. Exposure & endpoints,5.5 Endpoint-specific controls/mechanistic control compounds (MCC),38,"MCC are chemicals/manipulations that show biologically plausible changes of the endpoint. List such controls (up to 10), indicate why you consider them as MCC, and describe expected data on such controls. Highlight the compounds to be used for testing day-to-day test performance, i.e. for setting acceptance criteria (AC). If available, indicate MCC that each increase or decrease the activity of the relevant pathway. Do pathway inhibitions or activations correlate with the test method response?",readme,gpt-5-mini,yellow,0.0,0.0
2822,5. Test method exposure scheme and endpoints,5. Exposure & endpoints,5.5 Endpoint-specific controls/mechanistic control compounds (MCC),38,"MCC are chemicals/manipulations that show biologically plausible changes of the endpoint. List such controls (up to 10), indicate why you consider them as MCC, and describe expected data on such controls. Highlight the compounds to be used for testing day-to-day test performance, i.e. for setting acceptance criteria (AC). If available, indicate MCC that each increase or decrease the activity of the relevant pathway. Do pathway inhibitions or activations correlate with the test method response?",readme,gpt-5-nano,yellow,0.0,0.0
2823,5. Test method exposure scheme and endpoints,5. Exposure & endpoints,5.5 Endpoint-specific controls/mechanistic control compounds (MCC),38,"MCC are chemicals/manipulations that show biologically plausible changes of the endpoint. List such controls (up to 10), indicate why you consider them as MCC, and describe expected data on such controls. Highlight the compounds to be used for testing day-to-day test performance, i.e. for setting acceptance criteria (AC). If available, indicate MCC that each increase or decrease the activity of the relevant pathway. Do pathway inhibitions or activations correlate with the test method response?",readme,gpt-5.4-mini,yellow,0.0,0.0
2824,5. Test method exposure scheme and endpoints,5. Exposure & endpoints,5.5 Endpoint-specific controls/mechanistic control compounds (MCC),38,"MCC are chemicals/manipulations that show biologically plausible changes of the endpoint. List such controls (up to 10), indicate why you consider them as MCC, and describe expected data on such controls. Highlight the compounds to be used for testing day-to-day test performance, i.e. for setting acceptance criteria (AC). If available, indicate MCC that each increase or decrease the activity of the relevant pathway. Do pathway inhibitions or activations correlate with the test method response?",readme,gpt-5.4-nano,yellow,0.0,0.0
2825,5. Test method exposure scheme and endpoints,5. Exposure & endpoints,5.5 Endpoint-specific controls/mechanistic control compounds (MCC),38,"MCC are chemicals/manipulations that show biologically plausible changes of the endpoint. List such controls (up to 10), indicate why you consider them as MCC, and describe expected data on such controls. Highlight the compounds to be used for testing day-to-day test performance, i.e. for setting acceptance criteria (AC). If available, indicate MCC that each increase or decrease the activity of the relevant pathway. Do pathway inhibitions or activations correlate with the test method response?",readme,o3-mini,yellow,0.0,0.0
2826,5. Test method exposure scheme and endpoints,5. Exposure & endpoints,5.5 Endpoint-specific controls/mechanistic control compounds (MCC),38,"MCC are chemicals/manipulations that show biologically plausible changes of the endpoint. List such controls (up to 10), indicate why you consider them as MCC, and describe expected data on such controls. Highlight the compounds to be used for testing day-to-day test performance, i.e. for setting acceptance criteria (AC). If available, indicate MCC that each increase or decrease the activity of the relevant pathway. Do pathway inhibitions or activations correlate with the test method response?",sop,gpt-4o-mini_temp0,yellow,0.0,0.0
2827,5. Test method exposure scheme and endpoints,5. Exposure & endpoints,5.5 Endpoint-specific controls/mechanistic control compounds (MCC),38,"MCC are chemicals/manipulations that show biologically plausible changes of the endpoint. List such controls (up to 10), indicate why you consider them as MCC, and describe expected data on such controls. Highlight the compounds to be used for testing day-to-day test performance, i.e. for setting acceptance criteria (AC). If available, indicate MCC that each increase or decrease the activity of the relevant pathway. Do pathway inhibitions or activations correlate with the test method response?",sop,gpt-5-mini,yellow,0.0,0.0
2828,5. Test method exposure scheme and endpoints,5. Exposure & endpoints,5.5 Endpoint-specific controls/mechanistic control compounds (MCC),38,"MCC are chemicals/manipulations that show biologically plausible changes of the endpoint. List such controls (up to 10), indicate why you consider them as MCC, and describe expected data on such controls. Highlight the compounds to be used for testing day-to-day test performance, i.e. for setting acceptance criteria (AC). If available, indicate MCC that each increase or decrease the activity of the relevant pathway. Do pathway inhibitions or activations correlate with the test method response?",sop,gpt-5-nano,yellow,0.25,0.5
2829,5. Test method exposure scheme and endpoints,5. Exposure & endpoints,5.5 Endpoint-specific controls/mechanistic control compounds (MCC),38,"MCC are chemicals/manipulations that show biologically plausible changes of the endpoint. List such controls (up to 10), indicate why you consider them as MCC, and describe expected data on such controls. Highlight the compounds to be used for testing day-to-day test performance, i.e. for setting acceptance criteria (AC). If available, indicate MCC that each increase or decrease the activity of the relevant pathway. Do pathway inhibitions or activations correlate with the test method response?",sop,gpt-5.4-mini,yellow,0.25,0.5
2830,5. Test method exposure scheme and endpoints,5. Exposure & endpoints,5.5 Endpoint-specific controls/mechanistic control compounds (MCC),38,"MCC are chemicals/manipulations that show biologically plausible changes of the endpoint. List such controls (up to 10), indicate why you consider them as MCC, and describe expected data on such controls. Highlight the compounds to be used for testing day-to-day test performance, i.e. for setting acceptance criteria (AC). If available, indicate MCC that each increase or decrease the activity of the relevant pathway. Do pathway inhibitions or activations correlate with the test method response?",sop,gpt-5.4-nano,yellow,0.0,0.0
