Unnamed: 0,section,section_short,subsection,qID,question,model,colour,doc_type
345,9. Publication/validation status,9. Publication/validation status,9.3 Steps towards mechanistic validation,69,"Indicate/summarize information on mechanistic validation, e.g. by omics approaches or by use of endpoint specific controls (MCC; section 5.5). Has it been explored in how far the system reflects human biology, signaling, tissue organization relevant to the form of toxicity to be assessed (e.g. nigrostriatal neurons should contain dopamine, liver tests relevant to cholestasis may need to contain bile canalicular structures, etc.)?",gpt-5.4-mini,red,"abstract, article, combined, description, meta_data, protocol, sop, toxtemp"
346,9. Publication/validation status,9. Publication/validation status,9.3 Steps towards mechanistic validation,69,"Indicate/summarize information on mechanistic validation, e.g. by omics approaches or by use of endpoint specific controls (MCC; section 5.5). Has it been explored in how far the system reflects human biology, signaling, tissue organization relevant to the form of toxicity to be assessed (e.g. nigrostriatal neurons should contain dopamine, liver tests relevant to cholestasis may need to contain bile canalicular structures, etc.)?",gpt-5.4-nano,red,article
347,9. Publication/validation status,9. Publication/validation status,9.3 Steps towards mechanistic validation,69,"Indicate/summarize information on mechanistic validation, e.g. by omics approaches or by use of endpoint specific controls (MCC; section 5.5). Has it been explored in how far the system reflects human biology, signaling, tissue organization relevant to the form of toxicity to be assessed (e.g. nigrostriatal neurons should contain dopamine, liver tests relevant to cholestasis may need to contain bile canalicular structures, etc.)?",o3-mini,red,"abstract, article, combined, description, dmp, meta_data, protocol, sop, toxtemp"
348,9. Publication/validation status,9. Publication/validation status,9.4 Pre-validation or validation,70,"Indicate/summarize activities for test qualification, pre-validation or validation. Indicate e.g. ring trials, full (pre-)validations. Give an overview of compounds or libraries that have been tested.",gpt-4o-mini_temp0,red,article
349,9. Publication/validation status,9. Publication/validation status,9.4 Pre-validation or validation,70,"Indicate/summarize activities for test qualification, pre-validation or validation. Indicate e.g. ring trials, full (pre-)validations. Give an overview of compounds or libraries that have been tested.",gpt-5-mini,red,"article, combined"
350,9. Publication/validation status,9. Publication/validation status,9.4 Pre-validation or validation,70,"Indicate/summarize activities for test qualification, pre-validation or validation. Indicate e.g. ring trials, full (pre-)validations. Give an overview of compounds or libraries that have been tested.",gpt-5-nano,red,"article, combined, processed_data, protocol"
351,9. Publication/validation status,9. Publication/validation status,9.4 Pre-validation or validation,70,"Indicate/summarize activities for test qualification, pre-validation or validation. Indicate e.g. ring trials, full (pre-)validations. Give an overview of compounds or libraries that have been tested.",gpt-5.4-mini,red,"abstract, article, combined, meta_data, processed_data, protocol"
352,9. Publication/validation status,9. Publication/validation status,9.4 Pre-validation or validation,70,"Indicate/summarize activities for test qualification, pre-validation or validation. Indicate e.g. ring trials, full (pre-)validations. Give an overview of compounds or libraries that have been tested.",gpt-5.4-nano,red,"article, combined"
353,9. Publication/validation status,9. Publication/validation status,9.4 Pre-validation or validation,70,"Indicate/summarize activities for test qualification, pre-validation or validation. Indicate e.g. ring trials, full (pre-)validations. Give an overview of compounds or libraries that have been tested.",o3-mini,red,"abstract, article, combined, meta_data, processed_data, protocol, readme"
354,9. Publication/validation status,9. Publication/validation status,9.5 Linkage to (e.g. OECD) guidelines/regulatory use,71,"Indicate whether the test method is linked to an OECD Test Guideline (how, and which) or other regulatory guidance (e.g. EMA).",gpt-4o-mini_temp0,red,"article, combined, protocol"
355,9. Publication/validation status,9. Publication/validation status,9.5 Linkage to (e.g. OECD) guidelines/regulatory use,71,"Indicate whether the test method is linked to an OECD Test Guideline (how, and which) or other regulatory guidance (e.g. EMA).",gpt-5-mini,red,"article, combined, protocol"
356,9. Publication/validation status,9. Publication/validation status,9.5 Linkage to (e.g. OECD) guidelines/regulatory use,71,"Indicate whether the test method is linked to an OECD Test Guideline (how, and which) or other regulatory guidance (e.g. EMA).",gpt-5-nano,red,"article, combined, protocol"
357,9. Publication/validation status,9. Publication/validation status,9.5 Linkage to (e.g. OECD) guidelines/regulatory use,71,"Indicate whether the test method is linked to an OECD Test Guideline (how, and which) or other regulatory guidance (e.g. EMA).",gpt-5.4-mini,red,"article, combined, meta_data, protocol, readme, sop"
358,9. Publication/validation status,9. Publication/validation status,9.5 Linkage to (e.g. OECD) guidelines/regulatory use,71,"Indicate whether the test method is linked to an OECD Test Guideline (how, and which) or other regulatory guidance (e.g. EMA).",o3-mini,red,"abstract, article, combined, dmp, meta_data, processed_data, protocol, readme, sop"
